ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSG00000112773	TENT5A	55603	chr6	81491439	81752774
ENSG00000224309	ANKRD30BP2		chr21	13038208	13067033
ENSG00000274667			chr15	56729932	56730611
ENSG00000258765			chr15	91643017	91649114
ENSG00000290568			chr21	13038160	13052118
ENSG00000259229			chr15	79758549	79758762
ENSG00000181991	MRPS11	64963	chr15	88467453	88480776
ENSG00000225580	PA2G4P5		chr6	112616703	112617880
ENSG00000219703	RAP1BP3		chr6	117431591	117432442
ENSG00000262803			chr6	70693839	70694619
ENSG00000220240			chr6	86897547	86897683
ENSG00000188681	TEKT4P2		chr21	9068414	9073609
ENSG00000219135	RPL23AP48		chr6	121679972	121680459
ENSG00000179919	OR10A7	121364	chr12	55221025	55221975
ENSG00000218870	SLC25A6P6		chr6	70663502	70664279
ENSG00000274591			chr12	46239106	46239473
ENSG00000112276	BVES	11149	chr6	105096822	105137157
ENSG00000180116	C12orf40	283461	chr12	39626167	39908300
ENSG00000291050	TEKT4P2	100233156	chr21	9068325	9129773
ENSG00000291050	TEKT4P2	100132288	chr21	9068325	9129773
ENSG00000237015			chr22	29260889	29262037
ENSG00000100276	RASL10A	10633	chr22	29312933	29319679
ENSG00000240980			chr2	9143166	9146106
ENSG00000225234	TRAPPC12-AS1		chr2	3481242	3482409
ENSG00000287583			chr2	2697490	2701812
ENSG00000273216			chr22	29316744	29317220
ENSG00000235403			chr2	1059133	1068341
ENSG00000280968			chr22	29333158	29333267
ENSG00000239127	SNORD125	100113380	chr22	29333163	29333258
ENSG00000242156			chr22	29419155	29423193
ENSG00000278292	RFPL4AP6		chr22	29432944	29435005
ENSG00000228799	LINC01939		chr2	899462	905539
ENSG00000225465	RFPL1S		chr22	29436534	29478868
ENSG00000233633		105373352	chr2	558153	578145
ENSG00000100285	NEFH	4744	chr22	29480218	29491390
ENSG00000283766			chr2	1552445	1554701
ENSG00000227007	LINC01247	101929390	chr2	6366010	6375422
ENSG00000111704	NANOG	79923	chr12	7787794	7799146
ENSG00000282816			chr22	29480220	29481113
ENSG00000172554	SNTG2	54221	chr2	950849	1367613
ENSG00000259805			chr15	82925884	83103443
ENSG00000100296	THOC5	8563	chr22	29505879	29555216
ENSG00000274281			chr15	38851306	38853432
ENSG00000166831	RBPMS2	348093	chr15	64739891	64775589
ENSG00000227762	GUSBP8		chr5	99532628	99534611
ENSG00000218617			chr6	63392222	63392606
ENSG00000213108	BTF3L4P3		chr6	137543897	137544372
ENSG00000249835	VCAN-AS1	105379054	chr5	83531352	83581320
ENSG00000254310			chr5	78753596	78753873
ENSG00000285446			chr6	116399395	116463696
ENSG00000131355	ADGRE3	84658	chr19	14619117	14690027
ENSG00000212930			chr5	91223419	91223967
ENSG00000203778	FAM229B	619208	chr6	112087591	112102790
ENSG00000197860	SGTB	54557	chr5	65665928	65723035
ENSG00000243064	ABCC13		chr21	14274092	14362754
ENSG00000280129			chr14	23005499	23007123
ENSG00000100804	PSMB5	5693	chr14	23016543	23035230
ENSG00000259609			chr15	84053113	84080097
ENSG00000261762			chr15	78589123	78591276
ENSG00000277135			chr15	96139472	96140452
ENSG00000258489			chr15	95463587	95493843
ENSG00000111371	SLC38A1	81539	chr12	46183063	46270017
ENSG00000111879	FAM184A	79632	chr6	118959763	119149387
ENSG00000166173	LARP6	55323	chr15	70829130	70854157
ENSG00000196814	MVB12B	89853	chr9	126326829	126507041
ENSG00000261764	KRT18P18		chr16	72728616	72729894
ENSG00000260393			chr16	52607762	52608158
ENSG00000259209			chr16	72805998	72809872
ENSG00000249624	IFNAR2-IL10RB	127882475	chr21	33229892	33297160
ENSG00000278926			chr16	77800023	77801714
ENSG00000088682	COQ9	57017	chr16	57447425	57461270
ENSG00000250662	HNRNPKP5		chr5	14877667	14877919
ENSG00000271687	MTND5P10		chr5	100046977	100048785
ENSG00000113384	GOLPH3	64083	chr5	32124716	32174319
ENSG00000249002			chr4	119006032	119006401
ENSG00000227438	COL6A2-DT		chr21	46093264	46097530
ENSG00000286269			chr4	117648832	117657312
ENSG00000135220	UGT2A3	79799	chr4	68928463	68951804
ENSG00000278381			chr21	13654073	13654356
ENSG00000279656			chr14	23023083	23024217
ENSG00000227874	GRAMD4P1		chr21	13665868	13667546
ENSG00000222028	PSMB11	122706	chr14	23042212	23044060
ENSG00000214319	CXADRP1		chr21	13676022	13677116
ENSG00000279773			chr21	13679300	13681138
ENSG00000258540			chr15	91676771	91677060
ENSG00000273692	LONRF2P5		chr21	13704853	13705518
ENSG00000278618	MIR8069	103504736	chr21	13724189	13724274
ENSG00000229231	FEM1AP1		chr21	13762338	13764332
ENSG00000224922			chr21	13769932	13771740
ENSG00000179933	C14orf119	55017	chr14	23095505	23100456
ENSG00000173231	TERF1P1		chr21	13776086	13777266
ENSG00000232797	FAM207CP		chr21	13792635	13793141
ENSG00000224860	GXYLT1P2		chr21	13824406	13825635
ENSG00000215562	CNN2P7		chr21	13826696	13827627
ENSG00000234538	ZNF114P1		chr21	13839118	13839409
ENSG00000290541	CYP4F29P	54055	chr21	13843133	13848364
ENSG00000069667	RORA	6095	chr15	60488284	61229302
ENSG00000283654	CIROP	100128908	chr14	23099062	23104989
ENSG00000238000	PSME2P1		chr5	98213402	98214121
ENSG00000228314	CYP4F29P		chr21	13846759	13847713
ENSG00000230965	SNX18P13		chr21	13905960	13906488
ENSG00000189127	ANKRD34B	340120	chr5	80556755	80570280
ENSG00000290581			chr21	13909574	13935655
ENSG00000104313	EYA1	2138	chr8	71197433	71592025
ENSG00000240131			chr14	23229961	23230116
ENSG00000223884		101929452	chr2	7045329	7077916
ENSG00000215559	ANKRD20A11P		chr21	13909574	13979911
ENSG00000235194	PPP1R3E	90673	chr14	23295652	23302859
ENSG00000050730	TNIP3	79931	chr4	121131408	121227466
ENSG00000261432	LINC01613	106146149	chr9	119935053	119937832
ENSG00000223640	RPL30P3		chr2	9081395	9081727
ENSG00000234796			chr2	910926	921124
ENSG00000182752	PAPPA	5069	chr9	116153791	116402321
ENSG00000272002	LINC02973		chr2	7260871	7261504
ENSG00000291280	ANKRD20A11P	391267	chr21	13937946	13980437
ENSG00000235665	LINC00298	339788	chr2	7922425	8278186
ENSG00000235078			chr2	3519275	3523197
ENSG00000250273	PSMC1P5		chr5	107195156	107195332
ENSG00000171865	RNASEH1	246243	chr2	3541430	3558333
ENSG00000271874	RAI14-DT		chr5	34651457	34651888
ENSG00000249236			chr5	55978248	56111329
ENSG00000203616	RHOT1P2		chr21	13936993	13937325
ENSG00000224905			chr21	14027415	14144468
ENSG00000169067	ACTBL2	345651	chr5	57480018	57482811
ENSG00000236447	ATG10-IT1		chr5	81991995	81992481
ENSG00000112874	NUDT12	83594	chr5	103548855	103562790
ENSG00000100842	EFS	10278	chr14	23356403	23365752
ENSG00000291052	ABCC13	150000	chr21	14236206	14338017
ENSG00000287368			chr9	34810020	34895175
ENSG00000237999	ACTG1P19		chr9	100731240	100732355
ENSG00000225960			chr9	119973094	119974322
ENSG00000226904			chr9	68228651	68229312
ENSG00000226117			chr17	39839369	39839524
ENSG00000185585	OLFML2A	169611	chr9	124777133	124814885
ENSG00000283381			chr17	33692229	33692484
ENSG00000248733			chr5	58846885	58863414
ENSG00000062194	GPBP1	65056	chr5	57173948	57264679
ENSG00000141738	GRB7	2886	chr17	39737927	39747291
ENSG00000287126		124907726	chr2	3568505	3575100
ENSG00000259018			chr14	23356406	23357003
ENSG00000287119			chr2	7671330	7675736
ENSG00000272342	LINC01115	339822	chr2	739588	740164
ENSG00000226506		101929551	chr2	7886767	7899725
ENSG00000166091	CMTM5	116173	chr14	23376773	23379772
ENSG00000260858			chr16	84255270	84261049
ENSG00000261743			chr16	63368844	63369456
ENSG00000237720		105373390	chr2	2707368	2840512
ENSG00000070761	CFAP20	29105	chr16	58113592	58129381
ENSG00000225357	RPF2P1		chr20	35752814	35753719
ENSG00000283527	U6		chr20	35769785	35769867
ENSG00000223985	LINC01874	727944	chr2	490944	503905
ENSG00000267594	CYP4F24P		chr19	15760241	15779909
ENSG00000233970			chr2	692083	693235
ENSG00000271868			chr2	3496956	3497428
ENSG00000166634	SERPINB12	89777	chr18	63542369	63569329
ENSG00000214078	CPNE1	8904	chr20	35626031	35664956
ENSG00000227047			chr2	20499571	20501311
ENSG00000151353	TMEM18	129787	chr2	663877	677406
ENSG00000237603	HMGB3P12		chr3	26216322	26216877
ENSG00000275130			chr9	11618496	11618621
ENSG00000267135			chr19	15611623	15611909
ENSG00000226234	KRT18P24		chr9	79036413	79037568
ENSG00000231649	SPATA31B1P		chr9	82057647	82063682
ENSG00000228351			chr3	8079322	8125538
ENSG00000233526	RFC5P1		chr9	77072100	77073295
ENSG00000198168	SVIP	258010	chr11	22813799	22830299
ENSG00000231007	CDC20P1		chr9	87011652	87013151
ENSG00000226798			chr9	80869758	80871295
ENSG00000186204	CYP4F12	66002	chr19	15673018	15697174
ENSG00000235377			chr9	82130752	82131632
ENSG00000170681	CAVIN4	347273	chr9	100578079	100588389
ENSG00000170248	PDCD6IP	10015	chr3	33798571	33869707
ENSG00000278862			chr16	77657174	77660570
ENSG00000261673			chr16	72224565	72225144
ENSG00000286536			chr9	105025932	105239221
ENSG00000260983			chr16	76228379	76262365
ENSG00000226825	LINC01509		chr9	107420191	107466613
ENSG00000228564	LINC01005	100506050	chr7	64024409	64030105
ENSG00000138802	SEC24B	10427	chr4	109433772	109540896
ENSG00000260578			chr18	67481791	67484966
ENSG00000131153	GINS2	51659	chr16	85676198	85690073
ENSG00000171451	DSEL	92126	chr18	67506587	67516720
ENSG00000232281	IFNWP15		chr9	21178589	21179188
ENSG00000286474			chr9	11313397	11436244
ENSG00000229926	IL9RP1		chr9	138137095	138143864
ENSG00000237257	MTND2P8		chr9	78741720	78742744
ENSG00000238131	LINC02854		chr7	53926676	53947804
ENSG00000276388			chr9	138129399	138129526
ENSG00000279929			chr9	134298463	134300413
ENSG00000234359	ELK1P1		chr7	45391626	45392205
ENSG00000236643			chr9	124770123	124772927
ENSG00000263424			chr18	67506589	67514030
ENSG00000255442			chr11	50170156	50190441
ENSG00000229459			chr7	46261064	46294469
ENSG00000267480	LINC02979		chr18	12031178	12032181
ENSG00000286255	OR4F8BP		chr9	138319898	138320835
ENSG00000266995			chr18	12040101	12040300
ENSG00000270749			chr7	57629285	57630151
ENSG00000227404	KRT8P20		chr7	38655205	38656613
ENSG00000267292			chr18	12050309	12050672
ENSG00000170946	DNAJC24	120526	chr11	31369840	31432835
ENSG00000281593			chr7	30362400	30412502
ENSG00000251937	RNU7-129P		chr18	12400412	12400473
ENSG00000136928	GABBR2	9568	chr9	98288109	98708935
ENSG00000141391	PRELID3A	10650	chr18	12407896	12432238
ENSG00000005020	SKAP2	8935	chr7	26667068	26995239
ENSG00000168925	CTRB1	1504	chr16	75218988	75226338
ENSG00000236760			chr2	3131581	3145780
ENSG00000171863	RPS7	6201	chr2	3575260	3580920
ENSG00000232884			chr21	14676689	14763259
ENSG00000255416	OR10AF1P		chr11	55948120	55948924
ENSG00000186113	OR5D14	219436	chr11	55795556	55796500
ENSG00000260848			chr16	73543927	73569309
ENSG00000181943	OR4A21P		chr11	55491205	55492148
ENSG00000254487			chr11	49817778	49825553
ENSG00000260706			chr16	80065836	80167577
ENSG00000219061	TRIM51FP		chr11	49833140	49839320
ENSG00000228600	POLR2CP1		chr21	14757588	14758352
ENSG00000225502	GAPDHP16		chr21	14774301	14775262
ENSG00000235609			chr21	14818843	15014430
ENSG00000135736	CCDC102A	92922	chr16	57512181	57536571
ENSG00000258444			chr14	23415339	23415686
ENSG00000157306	ZFHX2-AS1		chr14	23511760	23560778
ENSG00000291290			chr21	14819699	14823309
ENSG00000281903	ASMER1		chr21	14824254	14918552
ENSG00000205213	LGR4	55366	chr11	27365961	27472790
ENSG00000291291			chr21	14821208	14821806
ENSG00000226406	RBMX2P1		chr21	14829154	14829989
ENSG00000235277			chr21	14918534	14947096
ENSG00000186047	DLEU7	103689915	chr13	50519364	50843939
ENSG00000186047	DLEU7	220107	chr13	50519364	50843939
ENSG00000273618			chr14	23530682	23532367
ENSG00000180530	NRIP1	8204	chr21	14961235	15065936
ENSG00000259431	THTPA	79178	chr14	23555988	23560271
ENSG00000231607	DLEU2	8847	chr13	49956670	50125720
ENSG00000260332	DPPA3P11		chr16	62808222	62808706
ENSG00000260896	ARLNC1	100996425	chr16	80826074	80892682
ENSG00000229047			chr21	14961309	14964233
ENSG00000231201			chr21	14971470	14992854
ENSG00000279390			chr21	15050189	15052379
ENSG00000236471	LINC02920		chr21	15067070	15067837
ENSG00000288536			chr21	15102313	15138649
ENSG00000159200	RCAN1	1827	chr21	34513142	34615113
ENSG00000213983	AP1G2	8906	chr14	23559565	23568070
ENSG00000160951	PTGER1	5731	chr19	14472466	14475354
ENSG00000261554			chr15	20893383	20893980
ENSG00000259284	LINC02349	100506530	chr15	61729765	61731389
ENSG00000267108			chr18	12432897	12437635
ENSG00000267199			chr18	12438890	12448205
ENSG00000267515			chr18	12450447	12451042
ENSG00000287813			chr15	80440294	80442751
ENSG00000267287			chr18	79576460	79589010
ENSG00000232563	CRB3P1		chr3	1394173	1394448
ENSG00000268564	ILVBL-AS1		chr19	15124160	15126174
ENSG00000231382	NBPF21P		chr3	36616006	36637457
ENSG00000198367	OR7A11P		chr19	14916428	14917380
ENSG00000267409			chr18	79610747	79612303
ENSG00000178412	CTDP1-DT	284241	chr18	79638928	79679745
ENSG00000275432			chr19	14628599	14628801
ENSG00000266901			chr18	79702721	79703651
ENSG00000074603	DPP8	54878	chr15	65442463	65517704
ENSG00000266924			chr18	79787121	79791432
ENSG00000278075			chr18	79900555	79900903
ENSG00000229405			chr2	7736438	7737095
ENSG00000122490	SLC66A2	80148	chr18	79902420	79951657
ENSG00000151379	MSGN1	343930	chr2	17816460	17817798
ENSG00000105135	ILVBL	10994	chr19	15114984	15125786
ENSG00000232958	MTARC2P1		chr3	6208269	6208571
ENSG00000251576	LINC01267	101927565	chr3	14348451	14352568
ENSG00000254408	OR4A1P		chr11	49898267	49899186
ENSG00000255433	LINC02735	101927120	chr11	56848478	56878078
ENSG00000275725			chr11	44656771	44656920
ENSG00000254828			chr11	55302290	55305060
ENSG00000236046			chr7	50839363	50841992
ENSG00000164543	STK17A	9263	chr7	43582758	43650713
ENSG00000144455	SUMF1	100130207	chr3	3700814	4467273
ENSG00000144455	SUMF1	285362	chr3	3700814	4467273
ENSG00000240881			chr11	23520322	23521202
ENSG00000255349	OR4A7P		chr11	54692450	54693359
ENSG00000255078	OR4A6P		chr11	54724847	54725816
ENSG00000254637	OR4A18P		chr11	49917391	49918478
ENSG00000163029	SMC6	79677	chr2	17663812	17800242
ENSG00000255001			chr11	50290749	50290933
ENSG00000123447	TYRL		chr11	49405091	49415789
ENSG00000254800			chr11	49882999	49884093
ENSG00000268486			chr13	18413127	18431605
ENSG00000197254			chr11	58685086	58691861
ENSG00000226268			chr11	49433480	49434438
ENSG00000290438			chr13	18408806	18423100
ENSG00000255427	LINC02707		chr11	34570876	34573982
ENSG00000279761	OR5D13	390142	chr11	55773438	55774382
ENSG00000255543			chr11	55267408	55267636
ENSG00000205822	TPTE2P6		chr13	24408157	24597660
ENSG00000264174			chr17	34725509	34726170
ENSG00000186509	OR9Q1	219956	chr11	58023881	58181616
ENSG00000290443			chr13	24586004	24597676
ENSG00000239827	SUGT1P3		chr13	40908159	40921656
ENSG00000279514	OR4C16	219428	chr11	55572128	55573060
ENSG00000259846			chr16	64364781	64600247
ENSG00000288177			chr11	49852096	49884421
ENSG00000268754	LINC01081		chr16	86221420	86301303
ENSG00000290464	SUGT1P3	283507	chr13	40882577	40921774
ENSG00000254526			chr11	29159956	29266734
ENSG00000230360	DDX10P2		chr9	82086155	82088768
ENSG00000234637	RPS19P6		chr9	80782338	80782770
ENSG00000255096	OR5B10P		chr11	58348989	58349630
ENSG00000224887	NFYCP2		chr9	87084161	87085151
ENSG00000202383	RNA5SP279		chr9	1333837	1333953
ENSG00000255499			chr11	55865709	55865820
ENSG00000252991	RNU6-1073P		chr9	1001858	1001963
ENSG00000199065	MIR101-2	406894	chr9	4850297	4850375
ENSG00000279120			chr16	73293866	73294296
ENSG00000254624	OR4R3P		chr11	49923049	49923886
ENSG00000222581	RNU2-47P		chr9	12300266	12300451
ENSG00000261997			chr16	55538200	55542027
ENSG00000240613	RN7SL98P		chr9	15525782	15526081
ENSG00000181837	OR5D17P		chr11	55754977	55755957
ENSG00000207433	RNU6-246P		chr9	15544188	15544294
ENSG00000251733	SCARNA8	677776	chr9	19063656	19063786
ENSG00000234337			chr16	52655307	52656045
ENSG00000290476			chr13	40812309	40921749
ENSG00000252943	RNU6-264P		chr9	19073843	19073946
ENSG00000201118	Y_RNA		chr9	19089593	19089688
ENSG00000251834	RNU6-319P		chr9	15431899	15432006
ENSG00000176692	FOXC2	2303	chr16	86566829	86569728
ENSG00000234208			chr22	29513889	29535390
ENSG00000255040	MORF4L1P3		chr11	14673606	14674555
ENSG00000241152	RN7SL720P		chr9	17053901	17054204
ENSG00000207360	RNU6-14P		chr9	15776181	15776286
ENSG00000186082	KRT18P14		chr11	35860249	35861498
ENSG00000184117	NIPSNAP1	8508	chr22	29554808	29581327
ENSG00000222693	RN7SKP120		chr9	25088811	25089151
ENSG00000243115	RN7SL849P		chr9	12764761	12765055
ENSG00000255214			chr11	49871826	49874067
ENSG00000196593	ANKRD20A19P		chr13	23941290	23941740
ENSG00000223088	RMRPP5		chr9	24905469	24905735
ENSG00000255283			chr11	55279447	55284749
ENSG00000259817			chr16	73812560	73816054
ENSG00000272113	Y_RNA		chr9	32820261	32820350
ENSG00000266255	MIR4475	100616289	chr9	36823539	36823599
ENSG00000279591			chr16	73015047	73016016
ENSG00000264922	MIR4540	100616278	chr9	36864254	36864308
ENSG00000166326	TRIM44	54765	chr11	35662775	35818007
ENSG00000265368	MIR4476	100616456	chr9	36893462	36893531
ENSG00000200502	Y_RNA		chr9	37160137	37160237
ENSG00000206784	Y_RNA		chr9	37322259	37322371
ENSG00000226421	SLC25A5P5		chr7	32471513	32472409
ENSG00000252723	RNU6-677P		chr9	37333857	37333957
ENSG00000277049	RNA5SP530		chr9	41237440	41237557
ENSG00000276094	SNORA70		chr9	41573512	41573606
ENSG00000230000			chr7	63348861	63351774
ENSG00000278028	Y_RNA		chr9	41672295	41672406
ENSG00000276562	RN7SL565P		chr9	41578903	41579186
ENSG00000285576			chr13	46459042	46459324
ENSG00000276029	MIR4477A	100616184	chr9	41233755	41233835
ENSG00000290704		112268117	chr13	46458061	46459185
ENSG00000273717	RN7SL343P		chr9	42011350	42011610
ENSG00000202474	RNA5SP283		chr9	62802320	62802438
ENSG00000275989	SPACA7BP		chr13	110952722	110971603
ENSG00000206804	RNU6-1293P		chr9	64880369	64880475
ENSG00000050820	BCAR1	9564	chr16	75228181	75268053
ENSG00000290807		105370364	chr13	110945478	110971586
ENSG00000222465	RNU2-5P		chr9	70188571	70188750
ENSG00000241174	RN7SL570P		chr9	69884363	69884654
ENSG00000252428	RNA5SP285		chr9	72299720	72299838
ENSG00000271696			chr7	57835309	57836251
ENSG00000271194	RNF138P2		chr7	53316149	53316740
ENSG00000234686			chr7	49230137	49254816
ENSG00000200922	Y_RNA		chr9	71902455	71902550
ENSG00000212454	RNA5SP286		chr9	73750972	73751077
ENSG00000202217	RN7SKP47		chr9	74799895	74800222
ENSG00000225760	LINC00431		chr13	110989980	110990138
ENSG00000252758	RNU6-445P		chr9	74857675	74857781
ENSG00000290808			chr13	110965704	110990579
ENSG00000237026			chr7	65235790	65236723
ENSG00000200041	Y_RNA		chr9	75181520	75181621
ENSG00000274852	RN7SL422P		chr9	67175775	67176035
ENSG00000244471	TPTE2P3		chr13	52503320	52586906
ENSG00000222452	RN7SKP59		chr9	78165465	78165778
ENSG00000201711	RNU6-1303P		chr9	77635203	77635309
ENSG00000187546	AGMO	392636	chr7	15200317	15562015
ENSG00000278040			chr9	75016681	75016848
ENSG00000250299	MRPS31P4		chr13	52617558	52637446
ENSG00000274326			chr9	76779657	76779917
ENSG00000277320			chr9	76785782	76786190
ENSG00000251776	RN7SKP242		chr9	83200940	83201228
ENSG00000199483	RNU4-15P		chr9	83596444	83596584
ENSG00000255500			chr11	50268161	50269273
ENSG00000289133			chr13	21287634	21287828
ENSG00000212421			chr9	87260450	87260585
ENSG00000290911		101928764	chr13	21283487	21298091
ENSG00000222293	RNU2-36P		chr9	86422938	86423128
ENSG00000251752	RNU4-29P		chr9	83275941	83276114
ENSG00000223012	RN7SKP264		chr9	86258358	86258646
ENSG00000110048	OSBP	5007	chr11	59574398	59615774
ENSG00000212316	RNU6-1228P		chr9	75198071	75198177
ENSG00000278540	ACACA	31	chr17	37084992	37406836
ENSG00000263967	MIR4290	100422963	chr9	90023441	90023535
ENSG00000266855	MIR3910-1	100500821	chr9	91636251	91636361
ENSG00000283351	MIR3910-2	100500902	chr9	91636264	91636345
ENSG00000265347	MIR4291	100422927	chr9	93819357	93819421
ENSG00000287879			chr18	79959579	79963178
ENSG00000265873	MIR4289	100423015	chr9	88745836	88745905
ENSG00000201830	Y_RNA		chr9	97915690	97915796
ENSG00000200966	RN7SKP87		chr9	100581079	100581379
ENSG00000274052	OR7E156P		chr13	63742341	63742804
ENSG00000134755	DSC2	1824	chr18	31058840	31102522
